ID,RA,DEC,CLASS_STAR,ELLIPTICITY,ELONGATION,FLUX_RADIUS,FWHM,ISOarea,KRON_RADIUS,MU_MAX,A,u_auto,e_u_auto,J0378_auto,e_J0378_auto,J0395_auto,e_J0395_auto,J0410_auto,e_J0410_auto,J0430_auto,e_J0430_auto,g_auto,e_g_auto,J0515_auto,e_J0515_auto,r_auto,e_r_auto,r_aper_6,r_petro,J0660_auto,e_J0660_auto,i_auto,e_i_auto,J0861_auto,e_J0861_auto,z_auto,e_z_auto,Label,P(Group_6)
iDR3.SPLUS-s25s32.035067,49.35352424960743,-31.64084658718886,0.2852901,0.25609505,1.3442577,"[1.4994398,2.9585564,4.185123,6.427166]",7.818133,6.0,6.9951515,18.120535,1.6016113,22.441013,1.301519,21.179247,0.6695682,99.0,20.432768,22.425095,3.2395453,99.0,20.803356,22.635263,1.2622806,20.64241,0.4715754,21.060452,0.27480617,21.500597,21.15621,21.620712,0.47040856,20.542255,0.22980689,19.911596,0.2788611,20.364689,0.35147378,6,0.9544165658392446
iDR3.SPLUS-s25s32.035074,48.81253587724945,-31.641301569093585,0.47788352,0.3651188,1.5750978,"[1.6722442,3.6358998,6.7920456,8.518188]",7.6509266,4.0,7.822848,18.280563,1.606197,24.886787,12.438371,99.0,21.002748,99.0,20.432768,21.785748,1.8597739,21.407364,1.2871753,99.0,21.97403,99.0,21.03316,21.349913,0.36504397,22.637995,21.490896,21.42744,0.4015988,20.478943,0.22533438,20.109203,0.34534028,19.85249,0.2270497,6,0.6067027625053519
iDR3.SPLUS-s25s32.035086,48.82935430495608,-31.637612714909263,0.43111053,0.13856894,1.160859,"[1.638262,2.5822453,3.4788363,4.517718]",1.2326845,2.0,6.684362,18.486057,1.6124228,22.22691,1.0778555,99.0,21.002748,21.97268,2.375467,99.0,20.54751,21.93169,2.0872898,22.291756,0.95284307,22.843235,3.6830137,21.125113,0.29757574,21.668169,21.123112,21.368202,0.38099793,21.594084,0.62789434,20.743464,0.6189258,20.05523,0.27388287,6,0.5223998138292614
iDR3.SPLUS-s25s32.035098,49.03271826746981,-31.642720711789227,0.6461939,0.20700932,1.2610488,"[1.0393353,1.886553,2.7612965,3.8488789]",3.623945,11.0,7.473514,17.816109,1.4815506,99.0,21.589981,99.0,21.002748,21.202787,1.1716057,21.188559,1.0606863,21.563364,1.4663063,22.000166,0.71838593,20.992258,0.6625785,20.981087,0.2590085,21.163525,21.004297,20.87636,0.24137089,21.16409,0.41509008,20.332073,0.41830024,20.173729,0.3010311,6,0.5946068350810414
iDR3.SPLUS-s25s32.035111,49.267271055909625,-31.646171356866773,0.35337043,0.20589054,1.2592722,"[,2.2800643,6.3603754,9.340685,10.931786]",10.15849,6.0,8.414834,18.124329,1.9910321,21.748985,1.0565548,21.139471,0.988465,19.417118,0.34618115,21.530779,2.185631,99.0,20.803356,20.824833,0.36708835,99.0,21.03316,20.952394,0.3805244,22.146297,21.531273,20.399117,0.23476782,20.189734,0.25470284,19.194384,0.22115003,19.180689,0.1816936,6,0.6583726595007846
iDR3.SPLUS-s25s32.035120,48.55517224891051,-31.62903777861748,0.47901282,0.2793367,1.3876106,"[0.7976589,1.3534938,1.6369598,1.9700749]",5.610556,4.0,7.8725348,18.314766,1.1095234,99.0,21.589981,99.0,21.002748,99.0,20.432768,99.0,20.54751,22.260012,2.1231618,22.591822,0.9445462,22.107803,1.4087319,21.661245,0.36437982,21.814327,22.150932,22.66759,0.939106,23.814732,3.6284127,20.629698,0.41494882,23.142477,3.4800472,6,0.8762097571429459
iDR3.SPLUS-s25s32.035131,49.367767626319264,-31.639967127516712,0.48695484,0.08964968,1.0984782,"[1.0379047,2.8132985,5.4569097,6.4852676]",3.1006126,5.0,7.876254,17.839697,1.0808779,99.0,21.589981,21.06587,0.50846606,99.0,20.432768,22.166733,2.1477182,21.08445,0.77949417,22.480515,0.92080563,99.0,21.03316,21.52056,0.35260218,22.418907,23.877941,21.583467,0.38285607,20.5113,0.18819621,20.066557,0.270678,20.180056,0.24966829,6,0.5004225200966989
iDR3.SPLUS-s25s32.035158,49.53156500262415,-31.63078290859436,0.37064236,0.42891258,1.7510455,"[1.076728,2.1349313,3.3395667,4.086124]",7.7532296,4.0,7.051292,18.294289,1.7159884,25.07418,13.745051,22.633732,2.3833392,99.0,20.432768,99.0,20.54751,99.0,20.803356,22.292156,0.8603032,23.88044,8.632493,21.490543,0.38176557,21.550823,21.759205,21.085402,0.27019325,20.902615,0.2992536,22.866077,3.9391396,21.215385,0.71850544,6,0.819393805914352
iDR3.SPLUS-s25s32.035182,49.09380635025247,-31.634501364065173,0.3543697,0.46606004,1.8728697,"[1.0057316,1.7448031,2.4170003,3.0446532]",0.0,1.0,8.131995,18.28302,1.4298725,21.890388,0.68395805,21.873075,1.1021643,99.0,20.432768,99.0,20.54751,21.763783,1.5120779,99.0,21.97403,99.0,21.03316,21.971313,0.55246776,23.975925,25.09919,21.278399,0.300269,21.704334,0.58424854,20.41691,0.38789505,20.544138,0.36268577,6,0.703849230517641
iDR3.SPLUS-s25s32.035183,49.362578566227846,-31.64218167235597,0.35041842,0.40251374,1.6736788,"[0.75832933,1.3654814,1.8068354,2.276823]",4.984873,2.0,8.30007,18.460213,1.0848831,26.286812,31.612144,21.618752,0.7086717,24.119535,11.9769945,23.91106,8.966669,21.821175,1.2864449,24.100351,3.4263988,99.0,21.03316,21.984604,0.45320344,21.905172,21.887636,99.0,21.989418,21.960695,0.5964149,99.0,20.80942,23.144016,3.1953413,6,0.631519313749192
iDR3.SPLUS-s25s32.035199,48.82717256905283,-31.647944597894654,0.3459772,0.60043156,2.5027,"[1.196546,2.3522701,3.0718532,4.319473]",7.290485,3.0,6.882052,18.418228,1.9300889,25.760822,23.74297,21.445017,0.7349888,99.0,20.432768,99.0,20.54751,21.463121,1.1574785,23.95302,3.7440126,20.73776,0.45478678,21.42269,0.33362037,22.052544,21.43959,21.695126,0.43877897,21.442118,0.46574926,23.200535,5.056927,20.738678,0.43753007,6,0.7541339769473415
iDR3.SPLUS-s25s32.035202,48.91408696788589,-31.63796720230236,0.4280479,0.13675177,1.1584153,"[1.2171783,2.290525,4.4193435,6.9304223]",6.663853,2.0,6.9049387,18.289629,1.2013516,21.726803,0.5301939,23.380127,3.9611957,99.0,20.432768,21.517082,1.1233618,99.0,20.803356,22.763199,1.1337582,99.0,21.03316,21.601038,0.3569778,21.61927,21.761616,21.878593,0.47170228,20.966246,0.27184483,99.0,20.80942,20.601063,0.34912136,6,0.8553056143344766
iDR3.SPLUS-s25s32.035232,49.42310074881568,-31.645733613743324,0.3834881,0.5491705,2.2181337,"[0.902688,2.0575006,2.8049479,3.7503095]",5.0111065,3.0,6.9991407,18.25895,1.2553824,21.655365,0.3884409,99.0,21.002748,22.812544,3.1120787,99.0,20.54751,22.502613,2.0792618,23.277689,1.3898718,23.50034,3.96907,21.745306,0.31569743,21.979599,22.60982,21.391838,0.235005,22.212942,0.6504035,99.0,20.80942,21.347824,0.5296192,6,0.8180944503547929
iDR3.SPLUS-s25s32.035238,49.787201532233496,-31.645742476330312,0.26452228,0.2797554,1.3884172,"[1.1244495,2.1513581,2.7437437,3.4099188]",4.9975653,11.0,7.308028,17.768126,1.7829276,99.0,21.589981,22.776968,3.2953105,21.636614,1.9626504,20.59287,0.6831043,99.0,20.803356,25.443459,19.010052,25.517246,47.388294,20.776522,0.24078129,21.623596,21.097263,20.968874,0.29430723,20.687689,0.29900733,19.557198,0.22914056,21.060762,0.7582768,6,0.532732411173372
iDR3.SPLUS-s25s32.035278,48.989728004210576,-31.647508250473063,0.37034455,0.20306373,1.2548054,"[1.1918663,2.2723577,5.968992,7.291029]",4.5231338,3.0,6.795033,18.354998,1.2151715,22.792557,1.3590524,20.95908,0.415316,24.31356,15.338964,20.680801,0.5006281,99.0,20.803356,22.290812,0.7035466,21.351452,0.69138575,21.605913,0.34470797,21.913948,21.619495,21.157772,0.23498233,20.94738,0.25547197,20.816092,0.4892821,21.10492,0.530779,6,0.7786652811821266
iDR3.SPLUS-s25s32.035284,48.78587323789112,-31.6447517859467,0.41305697,0.43113786,1.7578951,"[1.2837201,3.250848,4.335168,5.1566906]",5.270886,3.0,7.979292,18.210636,1.1744226,22.352177,0.8625309,22.144636,1.1674345,99.0,20.432768,23.560654,6.789064,23.521875,6.4191165,99.0,21.97403,20.932201,0.45502988,21.913095,0.43743062,22.038092,23.270582,22.160458,0.56225145,21.3161,0.3470416,20.413017,0.3264358,20.813238,0.3917182,6,0.5575251038900657
iDR3.SPLUS-s25s32.035310,49.53214771945652,-31.64809574919204,0.35898492,0.28515035,1.3988956,"[1.1048092,2.1577034,3.4427767,7.186894]",0.0,1.0,7.2108035,18.230463,1.1978157,24.25364,5.2226734,21.351866,0.59577125,23.314108,6.129263,21.023365,0.6769874,21.918446,1.5064518,23.714245,2.57348,21.477068,0.76713,22.224754,0.60635006,21.99182,22.21391,21.79544,0.4193587,21.060125,0.2802071,20.352005,0.31670117,21.016659,0.48445648,6,0.6970153861699674
iDR3.SPLUS-s25s32.035314,50.07398745601765,-31.646832997804744,0.48398465,0.117464185,1.1330985,"[1.4140422,4.11087,6.0926523,6.3552175]",5.932043,4.0,8.143385,18.167374,1.0592029,99.0,21.589981,21.461859,0.704442,20.81086,0.6590147,21.561068,1.2081357,99.0,20.803356,21.847229,0.50532484,99.0,21.03316,21.706211,0.40661278,22.26098,22.220629,21.40519,0.3165294,20.906103,0.2653827,20.6955,0.47175142,20.018248,0.21098223,6,0.5450541021336454
iDR3.SPLUS-s25s32.035329,49.79057711469339,-31.64856152871433,0.24711305,0.12882274,1.1478721,"[1.0260887,2.055617,2.6752756,3.3987057]",6.547737,9.0,6.647298,18.000992,1.4247074,21.153992,0.35939816,22.96151,3.089124,99.0,20.432768,20.433706,0.47033563,99.0,20.803356,99.0,21.97403,99.0,21.03316,21.234743,0.2907975,21.701214,21.201206,20.986988,0.23786779,20.854061,0.27700278,20.030733,0.28116328,20.528366,0.36904982,6,0.7968370201108071
iDR3.SPLUS-s25s32.035387,49.21848944986628,-31.64443978230444,0.42592075,0.21497732,1.2738485,"[1.4073528,2.7083335,4.6460633,7.5188556]",6.606232,4.0,7.7017756,18.213282,1.4550445,99.0,21.589981,21.057844,0.60982347,20.905815,0.9006366,23.314896,7.486434,20.90244,0.798474,99.0,21.97403,21.296038,0.8743912,21.004723,0.2656045,21.900787,21.447014,21.297112,0.355758,20.634914,0.25481737,20.359169,0.4279665,20.547943,0.4236259,6,0.5254917109126908
iDR3.SPLUS-s25s32.035389,49.07348133824646,-31.649797966520133,0.43688348,0.20342314,1.2553716,"[1.2570422,2.521533,3.6297567,6.6499424]",7.1080503,3.0,6.555016,18.131529,1.3330848,21.397705,0.40315706,99.0,21.002748,20.519583,0.5016484,21.90014,1.6170171,99.0,20.803356,22.437895,0.8517194,21.668247,0.97741777,21.436348,0.31300777,21.603436,21.28863,21.954342,0.5153876,21.171354,0.33129546,21.722534,1.1889113,21.559402,0.8522489,6,0.5865482261368923
iDR3.SPLUS-s25s32.035393,48.896697383438,-31.64664161580412,0.007714478,0.33420223,1.5019575,"[1.537181,2.826722,4.2468023,7.043019]",9.27553,13.0,7.0398884,17.996946,1.8989435,24.69587,11.441135,21.234777,0.77696365,20.965595,1.0308574,99.0,20.54751,99.0,20.803356,21.74093,0.62412715,20.245369,0.36847657,20.791525,0.23897518,21.419611,21.106377,20.44994,0.17946298,20.178335,0.18561624,19.68009,0.25366515,19.578901,0.19228522,6,0.5508389849062715
iDR3.SPLUS-s25s32.035408,48.55257445206289,-31.64794295510425,0.47271731,0.4209442,1.7269493,"[0.8443225,1.7882673,2.2183337,2.5876598]",8.764333,4.0,8.782477,18.251268,1.9246567,22.851738,2.4035213,20.968925,0.69771165,21.325409,1.644551,20.183193,0.5547361,21.143507,1.3123474,21.02719,0.386947,20.647045,0.6348071,21.499582,0.54060173,21.472961,21.375303,21.528465,0.5685027,22.574387,2.0013418,99.0,20.80942,20.79038,0.6899424,6,0.5111418931980464
iDR3.SPLUS-s25s32.035417,49.77985549765936,-31.65145974839844,0.47081202,0.29233348,1.413095,"[1.4495777,2.3606753,3.0433633,4.177345]",5.8898664,3.0,7.0015674,18.40382,1.8635697,99.0,21.589981,99.0,21.002748,21.197382,1.2924006,21.498997,1.5471358,21.623955,1.7004895,22.608122,1.3778347,20.866756,0.6474801,21.350769,0.40174913,21.486761,21.267307,21.625101,0.52930576,20.946302,0.37373474,19.931112,0.3181363,20.709887,0.54134506,6,0.8337375182070568
iDR3.SPLUS-s25s32.035453,49.32688783886697,-31.6513477544927,0.4655867,0.3270297,1.4859498,"[1.6029881,3.072408,5.0521016,7.6452036]",7.6630425,2.0,7.9850006,18.389427,1.5625306,22.322536,1.228447,22.571177,2.5294251,23.92291,14.923396,21.045591,0.95965236,21.99909,2.2579374,21.144213,0.3380495,21.586372,1.1789529,21.172277,0.3202648,21.695389,21.471985,21.063751,0.29723838,20.979338,0.36094236,20.785995,0.6542129,20.53069,0.4308104,6,0.6876637241490365
iDR3.SPLUS-s25s32.035461,48.713950654181794,-31.64964350136352,0.33707345,0.03620577,1.037566,"[,1.9905919,3.7709575,8.038543,10.1854315]",9.980365,5.0,7.169451,18.192293,1.6975719,22.97026,2.5163448,20.92126,0.6272996,99.0,20.432768,22.275778,3.4791908,20.697462,0.79910517,21.016262,0.3514649,19.754885,0.25758836,20.769815,0.25450397,20.991865,20.578632,20.818111,0.27265564,20.313448,0.23075712,20.837223,0.80007213,20.869322,0.686328,6,0.5179578146515511
iDR3.SPLUS-s25s32.035511,49.59463719007146,-31.645227137717423,0.39357296,0.12804842,1.1468527,"[1.3998694,2.6463246,4.0810785,7.4064717]",4.880588,15.0,6.5227475,17.667686,1.6701106,22.003017,0.91231847,99.0,21.002748,20.874376,0.9008831,20.399708,0.5275293,21.40184,1.295554,23.524666,2.9914203,20.216364,0.3339004,20.298582,0.14371583,20.610224,20.270067,20.45788,0.17053159,20.169847,0.17141421,19.567335,0.21322405,19.536217,0.17226662,6,0.6578191389708059
iDR3.SPLUS-s25s32.035516,48.92835768895248,-31.65220263601544,0.3579426,0.28988403,1.4082206,"[1.4247557,2.7779534,6.2708344,3.087904]",6.6547613,1.0,7.7092276,18.301008,1.3227781,22.432808,1.1269456,22.049782,1.2984289,20.509884,0.538059,21.72986,1.5199312,99.0,20.803356,21.600657,0.43428034,99.0,21.03316,20.991932,0.22749682,21.482086,21.011976,21.276062,0.30241245,22.136192,0.88527465,20.728281,0.5246986,20.988462,0.5546619,6,0.8644966536965115
iDR3.SPLUS-s25s32.035531,49.04040384132665,-31.652984534306448,0.286814,0.3080315,1.4451524,"[1.1293145,1.9318466,2.9236887,3.8892639]",6.810507,7.0,8.167865,18.117165,1.3710282,99.0,21.589981,21.52469,0.8743957,20.889086,0.82916325,21.457699,1.2810504,99.0,20.803356,23.185806,2.0151298,22.154484,1.8167934,21.314398,0.33161125,21.334599,21.343832,21.257786,0.32276312,21.38595,0.4800419,21.242968,0.91072613,20.877123,0.5418205,6,0.6357119641939609
iDR3.SPLUS-s25s32.035642,49.6958128242353,-31.655102347439627,0.35046682,0.46483225,1.8685728,"[1.248004,2.269557,3.2483246,4.4986196]",6.068273,2.0,7.00984,18.45481,1.3909996,22.494427,1.0031639,22.050434,1.0931039,21.14922,0.81298023,99.0,20.54751,21.688906,1.1846441,22.04794,0.54067314,99.0,21.03316,21.914612,0.44277644,21.692781,21.854633,22.167345,0.5719285,21.003584,0.258957,21.305193,0.73704314,21.071243,0.4949255,6,0.6256848451550943
iDR3.SPLUS-s25s32.035650,49.23612974208571,-31.8916673429572,0.37830594,0.37115365,1.5902135,"[1.1451424,2.1475854,3.4550643,4.9805336]",7.126192,8.0,6.747855,17.981909,1.5041655,21.80505,0.60214967,21.779142,0.9625211,24.862715,27.89314,21.848793,1.5676548,22.141758,2.0104725,21.435583,0.34548235,21.514242,0.862472,21.178942,0.25322926,21.556473,21.42168,21.45271,0.33345023,20.887335,0.25973418,20.891754,0.5639806,21.05656,0.54615986,6,0.6645928267535097
iDR3.SPLUS-s25s32.035658,49.97279501850069,-31.89152024063443,0.3482783,0.3617918,1.5668868,"[1.3166134,2.7643182,4.2256403,5.5663385]",8.1087675,6.0,8.150843,18.226683,1.6970849,20.85725,0.3400306,99.0,21.002748,99.0,20.432768,23.574158,10.480259,99.0,20.803356,24.254967,6.295712,20.570263,0.49524292,21.341257,0.39677843,21.30723,21.069185,21.986546,0.73480725,21.055023,0.41126317,21.062027,0.8968141,20.174501,0.3303495,6,0.5989958265783887
iDR3.SPLUS-s25s32.035661,48.61590655592612,-31.65371218865755,0.07120392,0.06266594,1.0668555,"[1.291025,2.86619,6.5277114,7.4144363]",6.825973,8.0,8.619908,18.29421,1.259589,22.090279,0.9713397,21.380434,0.82913995,20.178345,0.46828878,21.265673,1.2200115,22.502003,3.7256236,99.0,21.97403,99.0,21.03316,21.42016,0.40934625,21.808098,22.151777,22.321283,0.95889336,20.561361,0.25607803,20.444838,0.4909775,20.05857,0.28666368,6,0.5001324473085725
iDR3.SPLUS-s25s32.035669,48.78410740936899,-31.629780268913255,0.30078936,0.21378809,1.2719218,"[1.2116781,2.2867255,3.8971715,7.9578986]",4.8139377,18.0,6.675901,17.482574,1.6130868,99.0,21.589981,21.537676,0.89511776,20.244507,0.46528387,99.0,20.54751,22.042227,2.2055113,23.509485,2.787392,22.291695,2.1165295,20.91036,0.23350194,21.243181,21.107513,20.65333,0.18951836,20.204794,0.16774353,19.858887,0.26265335,19.26668,0.1270415,6,0.6681266044589619
iDR3.SPLUS-s25s32.035682,48.55846717517744,-31.65288491696716,0.2471364,0.03753507,1.0389988,"[1.2950692,2.4502115,3.6041281,4.76388]",5.4689074,13.0,7.1873317,17.83221,1.694008,99.0,21.589981,19.833406,0.2287925,20.51419,0.72241616,20.801924,0.905141,21.075552,1.1402519,21.551523,0.5791159,20.645124,0.5862383,20.593765,0.21793617,21.028402,20.665663,20.629608,0.23088874,19.997002,0.17334223,19.639256,0.26631105,20.256283,0.3904277,6,0.6459608704872852
iDR3.SPLUS-s25s32.035705,48.65769231602282,-31.654874062535267,0.33277297,0.16637671,1.1995826,"[1.4215719,2.4636323,3.5464034,4.924144]",7.84343,2.0,7.2637253,18.309748,1.4366908,21.716068,0.6407822,22.849695,2.9735537,99.0,20.432768,20.787643,0.7148421,99.0,20.803356,99.0,21.97403,20.940207,0.6149313,21.573795,0.42915475,21.646318,20.766592,23.151726,1.8727955,20.443924,0.20996055,20.588524,0.5133615,20.12207,0.27847087,6,0.8471075102136633
iDR3.SPLUS-s25s32.035719,49.08337437748799,-31.657237254210678,0.06019954,0.65751153,2.9198062,"[,2.7066956,5.222559,7.481952,10.393362]",13.75099,8.0,8.097563,18.374207,3.918971,99.0,21.589981,21.208208,1.3047053,20.726032,1.42349,99.0,20.54751,19.62436,0.46204233,22.612335,2.3627298,19.65885,0.3640031,21.583303,0.84372485,21.69402,20.444006,20.416126,0.29560873,19.798391,0.22117057,18.960094,0.22170247,18.966114,0.18553403,6,0.8009260816422746
iDR3.SPLUS-s25s32.035739,48.75942647529696,-31.655934252615,0.001245429,0.55925554,2.2688885,"[1.4587411,2.6787322,3.600896,4.9184117]",11.293594,15.0,8.274365,18.112818,2.8991725,20.856617,0.4868889,99.0,21.002748,99.0,20.432768,20.704504,1.0970984,20.869413,1.2509648,20.991598,0.45897904,21.320341,1.4448223,21.482471,0.65645874,21.462172,21.413609,20.581024,0.29382512,20.493715,0.363375,99.0,20.80942,19.975903,0.40496603,6,0.6152526172305204
iDR3.SPLUS-s25s32.035773,48.660805213064975,-31.65613543465664,0.5198147,0.24257869,1.3202692,"[0.93495005,1.7443421,2.3830519,3.6619608]",3.6808772,9.0,6.8192534,17.730179,1.3840637,99.0,21.589981,99.0,21.002748,21.477201,1.226644,21.642483,1.3418199,22.433342,2.719196,23.003422,1.505596,22.429651,2.0676148,21.233683,0.26955113,21.56586,21.2876,20.746395,0.1775162,21.210604,0.36332703,21.09325,0.69908965,20.135256,0.24159452,6,0.6142345610679184
iDR3.SPLUS-s25s32.035774,48.80572213991886,-31.656757808270324,0.35705984,0.2710256,1.3717903,"[1.2120982,2.3833673,3.3776383,4.869783]",5.964343,1.0,7.977429,18.40238,1.1716958,27.606369,122.59867,99.0,21.002748,24.484156,19.272474,99.0,20.54751,22.436989,2.6727822,23.131575,1.6593959,99.0,21.03316,21.20791,0.2588939,21.61609,21.67006,99.0,21.989418,21.425453,0.43298778,20.791388,0.52082986,21.322144,0.7059239,6,0.5580145068136422
iDR3.SPLUS-s25s32.035795,50.1222074102633,-31.656871604324515,0.17631467,0.44181263,1.7915131,"[1.0753032,1.730891,2.1181648,2.5230515]",8.905381,6.0,8.276896,18.175102,1.9916505,21.31213,0.5652612,20.884308,0.6251506,20.415442,0.69066876,99.0,20.54751,22.628307,4.8078423,22.544508,1.4583911,99.0,21.03316,21.402622,0.46644163,21.897985,21.19152,20.549135,0.21870227,22.929405,2.590797,20.008385,0.38124517,99.0,21.001133,6,0.6487337098336864
iDR3.SPLUS-s25s32.035850,50.00709988670255,-31.6561271328023,0.09465956,0.15638524,1.1853752,"[1.1028857,2.0306244,4.714839,6.1126194]",5.9381356,5.0,6.972047,18.413067,1.0844584,22.529766,0.98177916,23.179495,2.9204328,23.80767,8.848847,21.094675,0.6759578,24.47079,14.730547,21.942423,0.47290355,21.897877,1.0549384,22.117289,0.50817335,21.730696,21.750101,21.347668,0.25803608,20.99293,0.24652858,20.891247,0.48400575,21.352642,0.61513466,6,0.8368088658946257
iDR3.SPLUS-s25s32.035875,49.27397488588415,-31.69746679016687,0.35697913,0.53945434,2.1713374,"[1.7349747,3.0829477,4.079539,6.855993]",6.65743,1.0,8.095319,18.417566,1.643189,23.785427,4.1852636,21.059525,0.5607304,21.534004,1.4705961,22.156605,2.363165,99.0,20.803356,21.787365,0.5411401,21.38916,0.87317866,21.19615,0.29074058,21.857113,20.849522,21.574148,0.4211643,22.313698,1.0915613,21.535103,1.1556116,20.416233,0.34419098,6,0.5332524018868599
iDR3.SPLUS-s25s32.035903,48.841181685766855,-31.66086933483071,0.30710202,0.26134014,1.353803,"[1.567638,3.541299,6.7184415,7.6502934]",7.551165,3.0,8.044277,18.306475,1.4698447,99.0,21.589981,21.851353,1.2758509,99.0,20.432768,20.074974,0.39609307,23.823845,12.151145,22.382524,1.0568737,22.57147,2.9268281,21.904078,0.6203092,21.992537,22.666283,20.641151,0.20009106,20.715437,0.28597182,20.09772,0.34920537,20.068201,0.2827992,6,0.5597692557369154
iDR3.SPLUS-s25s32.035934,48.60869388184058,-31.65927983156128,0.31937984,0.07987362,1.0868073,"[1.506556,2.2535892,2.7518475,4.81449]",8.249789,5.0,6.872512,18.364584,1.4377841,25.43657,19.06877,23.186813,3.938774,99.0,20.432768,20.653095,0.6286066,21.339365,1.1555312,21.31705,0.37175387,20.548866,0.4275847,21.344599,0.34515974,21.605433,21.523773,21.674734,0.4785991,21.60968,0.60550153,21.111338,0.8179735,21.523134,0.99485576,6,0.6070628102401079
iDR3.SPLUS-s25s32.035941,48.64253010895752,-31.66174668190126,0.036703065,0.36088544,1.5646647,"[1.1631476,2.26443,3.1890066,4.6903315]",6.8906636,8.0,8.639545,18.168623,1.6396813,20.844501,0.33397144,99.0,21.002748,21.588829,1.8377917,99.0,20.54751,24.798492,33.26625,21.679285,0.6177521,20.855692,0.6746681,21.4118,0.43760583,21.75809,21.320774,21.081884,0.3313533,21.131166,0.46536204,20.629557,0.62677133,21.112661,0.8138997,6,0.5486923657626491
iDR3.SPLUS-s25s32.035950,48.71836942268706,-31.660255366023403,0.3856585,0.12702006,1.1455017,"[1.1551085,2.5195606,4.5033913,6.3819137]",3.527835,3.0,6.69742,18.328127,1.0636523,22.542614,0.94955915,21.497475,0.5971709,99.0,20.432768,21.678707,1.1237922,99.0,20.803356,21.474617,0.3005664,21.204405,0.5448481,21.699455,0.33475962,21.811987,21.781797,20.98414,0.17935029,22.1868,0.72081685,21.766401,1.0503869,20.670214,0.31968257,6,0.9488367186782692
